link-href,ID,name,season,Premiere,Episode,Episode Length,channel,permission,writer,aka,country,language,IMDb,score,review,5star,4star,3star,2star,1star,actor_name,actor_no,genre_ch,genre_en,ตัด
https://www.douban.com/doubanapp/dispatch?uri=/tv/30371751,30371751,伍六七之最强发型师,,10/23/2019,10,15,iQIYI,,何小疯,刺客伍六七 第二季 / 刺客伍六七 第2季 / 伍六七 第二季 / Scissor Seven / Killer Seven Ⅱ,制片国家/地区: 中国大陆,汉语普通话,tt11503082,9.1,83729,0.614,0.614,0.059,0.006,0.001,何小疯,actor1,动画,animation(ตัด),animation(ตัด)
https://www.douban.com/doubanapp/dispatch?uri=/tv/30371751,30371751,伍六七之最强发型师,,10/23/2019,10,15,iQIYI,,何小疯,刺客伍六七 第二季 / 刺客伍六七 第2季 / 伍六七 第二季 / Scissor Seven / Killer Seven Ⅱ,制片国家/地区: 中国大陆,汉语普通话,tt11503082,9.1,83729,0.614,0.614,0.059,0.006,0.001,姜广涛,actor2,动画,animation(ตัด),animation(ตัด)
https://www.douban.com/doubanapp/dispatch?uri=/tv/30371751,30371751,伍六七之最强发型师,,10/23/2019,10,15,iQIYI,,何小疯,刺客伍六七 第二季 / 刺客伍六七 第2季 / 伍六七 第二季 / Scissor Seven / Killer Seven Ⅱ,制片国家/地区: 中国大陆,汉语普通话,tt11503082,9.1,83729,0.614,0.614,0.059,0.006,0.001,段艺璇,actor3,动画,animation(ตัด),animation(ตัด)
https://www.douban.com/doubanapp/dispatch?uri=/tv/30371751,30371751,伍六七之最强发型师,,10/23/2019,10,15,Tencent Video,VIP,何小疯,刺客伍六七 第二季 / 刺客伍六七 第2季 / 伍六七 第二季 / Scissor Seven / Killer Seven Ⅱ,制片国家/地区: 中国大陆,汉语普通话,tt11503082,9.1,83729,0.614,0.614,0.059,0.006,0.001,何小疯,actor1,动画,animation(ตัด),animation(ตัด)
https://www.douban.com/doubanapp/dispatch?uri=/tv/30371751,30371751,伍六七之最强发型师,,10/23/2019,10,15,Tencent Video,VIP,何小疯,刺客伍六七 第二季 / 刺客伍六七 第2季 / 伍六七 第二季 / Scissor Seven / Killer Seven Ⅱ,制片国家/地区: 中国大陆,汉语普通话,tt11503082,9.1,83729,0.614,0.614,0.059,0.006,0.001,姜广涛,actor2,动画,animation(ตัด),animation(ตัด)
https://www.douban.com/doubanapp/dispatch?uri=/tv/30371751,30371751,伍六七之最强发型师,,10/23/2019,10,15,Tencent Video,VIP,何小疯,刺客伍六七 第二季 / 刺客伍六七 第2季 / 伍六七 第二季 / Scissor Seven / Killer Seven Ⅱ,制片国家/地区: 中国大陆,汉语普通话,tt11503082,9.1,83729,0.614,0.614,0.059,0.006,0.001,段艺璇,actor3,动画,animation(ตัด),animation(ตัด)
https://www.douban.com/doubanapp/dispatch?uri=/tv/30371751,30371751,伍六七之最强发型师,,10/23/2019,10,15,Bilibili,VIP,何小疯,刺客伍六七 第二季 / 刺客伍六七 第2季 / 伍六七 第二季 / Scissor Seven / Killer Seven Ⅱ,制片国家/地区: 中国大陆,汉语普通话,tt11503082,9.1,83729,0.614,0.614,0.059,0.006,0.001,何小疯,actor1,动画,animation(ตัด),animation(ตัด)
https://www.douban.com/doubanapp/dispatch?uri=/tv/30371751,30371751,伍六七之最强发型师,,10/23/2019,10,15,Bilibili,VIP,何小疯,刺客伍六七 第二季 / 刺客伍六七 第2季 / 伍六七 第二季 / Scissor Seven / Killer Seven Ⅱ,制片国家/地区: 中国大陆,汉语普通话,tt11503082,9.1,83729,0.614,0.614,0.059,0.006,0.001,姜广涛,actor2,动画,animation(ตัด),animation(ตัด)
https://www.douban.com/doubanapp/dispatch?uri=/tv/30371751,30371751,伍六七之最强发型师,,10/23/2019,10,15,Bilibili,VIP,何小疯,刺客伍六七 第二季 / 刺客伍六七 第2季 / 伍六七 第二季 / Scissor Seven / Killer Seven Ⅱ,制片国家/地区: 中国大陆,汉语普通话,tt11503082,9.1,83729,0.614,0.614,0.059,0.006,0.001,段艺璇,actor3,动画,animation(ตัด),animation(ตัด)
https://www.douban.com/doubanapp/dispatch?uri=/tv/34855021,34855021,令人心动的offer 第一季,,10/30/2019,10,115,Tencent Video,VIP,褚亚伟,,制片国家/地区: 中国大陆,汉语普通话,,8.2,81405,0.314,0.314,0.147,0.02,0.008,何炅,actor1,真人秀,reality show(ตัด),reality show(ตัด)
https://www.douban.com/doubanapp/dispatch?uri=/tv/34855021,34855021,令人心动的offer 第一季,,10/30/2019,10,115,Tencent Video,VIP,褚亚伟,,制片国家/地区: 中国大陆,汉语普通话,,8.2,81405,0.314,0.314,0.147,0.02,0.008,周震南,actor2,真人秀,reality show(ตัด),reality show(ตัด)
https://www.douban.com/doubanapp/dispatch?uri=/tv/34855021,34855021,令人心动的offer 第一季,,10/30/2019,10,115,Tencent Video,VIP,褚亚伟,,制片国家/地区: 中国大陆,汉语普通话,,8.2,81405,0.314,0.314,0.147,0.02,0.008,郭京飞,actor3,真人秀,reality show(ตัด),reality show(ตัด)
https://www.douban.com/doubanapp/dispatch?uri=/tv/27107725,27107725,动物管理局,,6/5/2019,24,45,iQIYI,,张璐 / 郭异雯 / 金哲勇 / 张臻 / 跳跳 / 张晨子 / 董蜚,妖怪管理局 / 一代妖精网剧版 / Bureau of Transformer,制片国家/地区: 中国大陆,汉语普通话,tt10515848,7.6,76041,0.194,0.194,0.264,0.049,0.017,唐晓天,actor3,喜剧,Comedy,
https://www.douban.com/doubanapp/dispatch?uri=/tv/27107725,27107725,动物管理局,,6/5/2019,24,45,iQIYI,,张璐 / 郭异雯 / 金哲勇 / 张臻 / 跳跳 / 张晨子 / 董蜚,妖怪管理局 / 一代妖精网剧版 / Bureau of Transformer,制片国家/地区: 中国大陆,汉语普通话,tt10515848,7.6,76041,0.194,0.194,0.264,0.049,0.017,王子文,actor2,喜剧,Comedy,
https://www.douban.com/doubanapp/dispatch?uri=/tv/27107725,27107725,动物管理局,,6/5/2019,24,45,iQIYI,,张璐 / 郭异雯 / 金哲勇 / 张臻 / 跳跳 / 张晨子 / 董蜚,妖怪管理局 / 一代妖精网剧版 / Bureau of Transformer,制片国家/地区: 中国大陆,汉语普通话,tt10515848,7.6,76041,0.194,0.194,0.264,0.049,0.017,陈赫,actor1,喜剧,Comedy,
https://www.douban.com/doubanapp/dispatch?uri=/tv/27107725,27107725,动物管理局,,6/5/2019,24,45,iQIYI,,张璐 / 郭异雯 / 金哲勇 / 张臻 / 跳跳 / 张晨子 / 董蜚,妖怪管理局 / 一代妖精网剧版 / Bureau of Transformer,制片国家/地区: 中国大陆,汉语普通话,tt10515848,7.6,76041,0.194,0.194,0.264,0.049,0.017,唐晓天,actor3,奇幻,Fantasy,
https://www.douban.com/doubanapp/dispatch?uri=/tv/27107725,27107725,动物管理局,,6/5/2019,24,45,iQIYI,,张璐 / 郭异雯 / 金哲勇 / 张臻 / 跳跳 / 张晨子 / 董蜚,妖怪管理局 / 一代妖精网剧版 / Bureau of Transformer,制片国家/地区: 中国大陆,汉语普通话,tt10515848,7.6,76041,0.194,0.194,0.264,0.049,0.017,王子文,actor2,奇幻,Fantasy,
https://www.douban.com/doubanapp/dispatch?uri=/tv/27107725,27107725,动物管理局,,6/5/2019,24,45,iQIYI,,张璐 / 郭异雯 / 金哲勇 / 张臻 / 跳跳 / 张晨子 / 董蜚,妖怪管理局 / 一代妖精网剧版 / Bureau of Transformer,制片国家/地区: 中国大陆,汉语普通话,tt10515848,7.6,76041,0.194,0.194,0.264,0.049,0.017,陈赫,actor1,奇幻,Fantasy,
https://www.douban.com/doubanapp/dispatch?uri=/tv/30196806,30196806,独家记忆,,1/14/2019,24,45,iQIYI,,王志勇 / 陈潇骁 / 陈希 / 袁漫潇 / 郎晓萌 / 赵健 / 贺牧君,Somewhere Only We Know,制片国家/地区: 中国大陆,汉语普通话,tt10472296,7.2,75545,0.146,0.146,0.392,0.057,0.018,张超,actor1,剧情,Drama,
https://www.douban.com/doubanapp/dispatch?uri=/tv/30196806,30196806,独家记忆,,1/14/2019,24,45,iQIYI,,王志勇 / 陈潇骁 / 陈希 / 袁漫潇 / 郎晓萌 / 赵健 / 贺牧君,Somewhere Only We Know,制片国家/地区: 中国大陆,汉语普通话,tt10472296,7.2,75545,0.146,0.146,0.392,0.057,0.018,陈博豪,actor3,剧情,Drama,
https://www.douban.com/doubanapp/dispatch?uri=/tv/30196806,30196806,独家记忆,,1/14/2019,24,45,iQIYI,,王志勇 / 陈潇骁 / 陈希 / 袁漫潇 / 郎晓萌 / 赵健 / 贺牧君,Somewhere Only We Know,制片国家/地区: 中国大陆,汉语普通话,tt10472296,7.2,75545,0.146,0.146,0.392,0.057,0.018,李婷婷,actor2,剧情,Drama,
https://www.douban.com/doubanapp/dispatch?uri=/tv/30208013,30208013,我的真朋友,,5/19/2019,48,45,iQIYI,,梅英菊,梦想·家 / 梦想家,制片国家/地区: 中国大陆,汉语普通话,tt10357596,4.3,74781,0.059,0.059,0.18,0.238,0.426,朱一龙,actor3,爱情,Romance,
https://www.douban.com/doubanapp/dispatch?uri=/tv/30208013,30208013,我的真朋友,,5/19/2019,48,45,iQIYI,,梅英菊,梦想·家 / 梦想家,制片国家/地区: 中国大陆,汉语普通话,tt10357596,4.3,74781,0.059,0.059,0.18,0.238,0.426,邓伦,actor2,爱情,Romance,
https://www.douban.com/doubanapp/dispatch?uri=/tv/30208013,30208013,我的真朋友,,5/19/2019,48,45,iQIYI,,梅英菊,梦想·家 / 梦想家,制片国家/地区: 中国大陆,汉语普通话,tt10357596,4.3,74781,0.059,0.059,0.18,0.238,0.426,杨颖,actor1,爱情,Romance,
https://www.douban.com/doubanapp/dispatch?uri=/tv/30208013,30208013,我的真朋友,,5/19/2019,48,45,iQIYI,,梅英菊,梦想·家 / 梦想家,制片国家/地区: 中国大陆,汉语普通话,tt10357596,4.3,74781,0.059,0.059,0.18,0.238,0.426,朱一龙,actor3,剧情,Drama,
https://www.douban.com/doubanapp/dispatch?uri=/tv/30208013,30208013,我的真朋友,,5/19/2019,48,45,iQIYI,,梅英菊,梦想·家 / 梦想家,制片国家/地区: 中国大陆,汉语普通话,tt10357596,4.3,74781,0.059,0.059,0.18,0.238,0.426,邓伦,actor2,剧情,Drama,
https://www.douban.com/doubanapp/dispatch?uri=/tv/30208013,30208013,我的真朋友,,5/19/2019,48,45,iQIYI,,梅英菊,梦想·家 / 梦想家,制片国家/地区: 中国大陆,汉语普通话,tt10357596,4.3,74781,0.059,0.059,0.18,0.238,0.426,杨颖,actor1,剧情,Drama,
https://www.douban.com/doubanapp/dispatch?uri=/tv/30208013,30208013,我的真朋友,,5/19/2019,48,45,YOUKU,,梅英菊,梦想·家 / 梦想家,制片国家/地区: 中国大陆,汉语普通话,tt10357596,4.3,74781,0.059,0.059,0.18,0.238,0.426,朱一龙,actor3,爱情,Romance,
https://www.douban.com/doubanapp/dispatch?uri=/tv/30208013,30208013,我的真朋友,,5/19/2019,48,45,YOUKU,,梅英菊,梦想·家 / 梦想家,制片国家/地区: 中国大陆,汉语普通话,tt10357596,4.3,74781,0.059,0.059,0.18,0.238,0.426,邓伦,actor2,爱情,Romance,
https://www.douban.com/doubanapp/dispatch?uri=/tv/30208013,30208013,我的真朋友,,5/19/2019,48,45,YOUKU,,梅英菊,梦想·家 / 梦想家,制片国家/地区: 中国大陆,汉语普通话,tt10357596,4.3,74781,0.059,0.059,0.18,0.238,0.426,杨颖,actor1,爱情,Romance,
https://www.douban.com/doubanapp/dispatch?uri=/tv/30208013,30208013,我的真朋友,,5/19/2019,48,45,YOUKU,,梅英菊,梦想·家 / 梦想家,制片国家/地区: 中国大陆,汉语普通话,tt10357596,4.3,74781,0.059,0.059,0.18,0.238,0.426,朱一龙,actor3,剧情,Drama,
https://www.douban.com/doubanapp/dispatch?uri=/tv/30208013,30208013,我的真朋友,,5/19/2019,48,45,YOUKU,,梅英菊,梦想·家 / 梦想家,制片国家/地区: 中国大陆,汉语普通话,tt10357596,4.3,74781,0.059,0.059,0.18,0.238,0.426,邓伦,actor2,剧情,Drama,
https://www.douban.com/doubanapp/dispatch?uri=/tv/30208013,30208013,我的真朋友,,5/19/2019,48,45,YOUKU,,梅英菊,梦想·家 / 梦想家,制片国家/地区: 中国大陆,汉语普通话,tt10357596,4.3,74781,0.059,0.059,0.18,0.238,0.426,杨颖,actor1,剧情,Drama,
https://www.douban.com/doubanapp/dispatch?uri=/tv/30208013,30208013,我的真朋友,,5/19/2019,48,45,Tencent Video,VIP,梅英菊,梦想·家 / 梦想家,制片国家/地区: 中国大陆,汉语普通话,tt10357596,4.3,74781,0.059,0.059,0.18,0.238,0.426,朱一龙,actor3,爱情,Romance,
https://www.douban.com/doubanapp/dispatch?uri=/tv/30208013,30208013,我的真朋友,,5/19/2019,48,45,Tencent Video,VIP,梅英菊,梦想·家 / 梦想家,制片国家/地区: 中国大陆,汉语普通话,tt10357596,4.3,74781,0.059,0.059,0.18,0.238,0.426,邓伦,actor2,爱情,Romance,
https://www.douban.com/doubanapp/dispatch?uri=/tv/30208013,30208013,我的真朋友,,5/19/2019,48,45,Tencent Video,VIP,梅英菊,梦想·家 / 梦想家,制片国家/地区: 中国大陆,汉语普通话,tt10357596,4.3,74781,0.059,0.059,0.18,0.238,0.426,杨颖,actor1,爱情,Romance,
https://www.douban.com/doubanapp/dispatch?uri=/tv/30208013,30208013,我的真朋友,,5/19/2019,48,45,Tencent Video,VIP,梅英菊,梦想·家 / 梦想家,制片国家/地区: 中国大陆,汉语普通话,tt10357596,4.3,74781,0.059,0.059,0.18,0.238,0.426,朱一龙,actor3,剧情,Drama,
https://www.douban.com/doubanapp/dispatch?uri=/tv/30208013,30208013,我的真朋友,,5/19/2019,48,45,Tencent Video,VIP,梅英菊,梦想·家 / 梦想家,制片国家/地区: 中国大陆,汉语普通话,tt10357596,4.3,74781,0.059,0.059,0.18,0.238,0.426,邓伦,actor2,剧情,Drama,
https://www.douban.com/doubanapp/dispatch?uri=/tv/30208013,30208013,我的真朋友,,5/19/2019,48,45,Tencent Video,VIP,梅英菊,梦想·家 / 梦想家,制片国家/地区: 中国大陆,汉语普通话,tt10357596,4.3,74781,0.059,0.059,0.18,0.238,0.426,杨颖,actor1,剧情,Drama,
https://www.douban.com/doubanapp/dispatch?uri=/tv/27094895,27094895,大明风华,,12/17/2019,64,50,YOUKU,,安建 / 戴津 / 张挺,大明皇妃·孙若微传 / 大明皇妃孙若微传 / 大明皇妃 / 六朝纪事,制片国家/地区: 中国大陆,汉语普通话,tt9638680,6,73248,0.116,0.116,0.383,0.207,0.105,汤唯,actor1,古装,Costume,
https://www.douban.com/doubanapp/dispatch?uri=/tv/27094895,27094895,大明风华,,12/17/2019,64,50,YOUKU,,安建 / 戴津 / 张挺,大明皇妃·孙若微传 / 大明皇妃孙若微传 / 大明皇妃 / 六朝纪事,制片国家/地区: 中国大陆,汉语普通话,tt9638680,6,73248,0.116,0.116,0.383,0.207,0.105,朱亚文,actor2,古装,Costume,
https://www.douban.com/doubanapp/dispatch?uri=/tv/27094895,27094895,大明风华,,12/17/2019,64,50,YOUKU,,安建 / 戴津 / 张挺,大明皇妃·孙若微传 / 大明皇妃孙若微传 / 大明皇妃 / 六朝纪事,制片国家/地区: 中国大陆,汉语普通话,tt9638680,6,73248,0.116,0.116,0.383,0.207,0.105,邓家佳,actor3,古装,Costume,
https://www.douban.com/doubanapp/dispatch?uri=/tv/27075195,27075195,招摇,,1/28/2019,56,45,iQIYI,,杨千紫 / 九鹭非香 / 彭蕴睿,The Legends,制片国家/地区: 中国大陆,汉语普通话,tt10532640,6,73036,0.087,0.087,0.434,0.219,0.079,代旭,actor3,古装,Costume,
https://www.douban.com/doubanapp/dispatch?uri=/tv/27075195,27075195,招摇,,1/28/2019,56,45,iQIYI,,杨千紫 / 九鹭非香 / 彭蕴睿,The Legends,制片国家/地区: 中国大陆,汉语普通话,tt10532640,6,73036,0.087,0.087,0.434,0.219,0.079,白鹿,actor1,古装,Costume,
https://www.douban.com/doubanapp/dispatch?uri=/tv/27075195,27075195,招摇,,1/28/2019,56,45,iQIYI,,杨千紫 / 九鹭非香 / 彭蕴睿,The Legends,制片国家/地区: 中国大陆,汉语普通话,tt10532640,6,73036,0.087,0.087,0.434,0.219,0.079,许凯,actor2,古装,Costume,
https://www.douban.com/doubanapp/dispatch?uri=/tv/27075195,27075195,招摇,,1/28/2019,56,45,iQIYI,,杨千紫 / 九鹭非香 / 彭蕴睿,The Legends,制片国家/地区: 中国大陆,汉语普通话,tt10532640,6,73036,0.087,0.087,0.434,0.219,0.079,代旭,actor3,爱情,Romance,
https://www.douban.com/doubanapp/dispatch?uri=/tv/27075195,27075195,招摇,,1/28/2019,56,45,iQIYI,,杨千紫 / 九鹭非香 / 彭蕴睿,The Legends,制片国家/地区: 中国大陆,汉语普通话,tt10532640,6,73036,0.087,0.087,0.434,0.219,0.079,白鹿,actor1,爱情,Romance,
https://www.douban.com/doubanapp/dispatch?uri=/tv/27075195,27075195,招摇,,1/28/2019,56,45,iQIYI,,杨千紫 / 九鹭非香 / 彭蕴睿,The Legends,制片国家/地区: 中国大陆,汉语普通话,tt10532640,6,73036,0.087,0.087,0.434,0.219,0.079,许凯,actor2,爱情,Romance,
https://www.douban.com/doubanapp/dispatch?uri=/tv/27075195,27075195,招摇,,1/28/2019,56,45,iQIYI,,杨千紫 / 九鹭非香 / 彭蕴睿,The Legends,制片国家/地区: 中国大陆,汉语普通话,tt10532640,6,73036,0.087,0.087,0.434,0.219,0.079,代旭,actor3,奇幻,Fantasy,
https://www.douban.com/doubanapp/dispatch?uri=/tv/27075195,27075195,招摇,,1/28/2019,56,45,iQIYI,,杨千紫 / 九鹭非香 / 彭蕴睿,The Legends,制片国家/地区: 中国大陆,汉语普通话,tt10532640,6,73036,0.087,0.087,0.434,0.219,0.079,白鹿,actor1,奇幻,Fantasy,
https://www.douban.com/doubanapp/dispatch?uri=/tv/27075195,27075195,招摇,,1/28/2019,56,45,iQIYI,,杨千紫 / 九鹭非香 / 彭蕴睿,The Legends,制片国家/地区: 中国大陆,汉语普通话,tt10532640,6,73036,0.087,0.087,0.434,0.219,0.079,许凯,actor2,奇幻,Fantasy,
https://www.douban.com/doubanapp/dispatch?uri=/tv/27145039,27145039,黄金瞳,,2/26/2019,56,45,iQIYI,,张鸢盎,The Golden Eyes,制片国家/地区: 中国大陆,汉语普通话,tt9859616,5.5,72163,0.127,0.127,0.278,0.263,0.199,王紫璇,actor2,冒险,Adventure,
https://www.douban.com/doubanapp/dispatch?uri=/tv/27145039,27145039,黄金瞳,,2/26/2019,56,45,iQIYI,,张鸢盎,The Golden Eyes,制片国家/地区: 中国大陆,汉语普通话,tt9859616,5.5,72163,0.127,0.127,0.278,0.263,0.199,张艺兴,actor1,冒险,Adventure,
https://www.douban.com/doubanapp/dispatch?uri=/tv/27145039,27145039,黄金瞳,,2/26/2019,56,45,iQIYI,,张鸢盎,The Golden Eyes,制片国家/地区: 中国大陆,汉语普通话,tt9859616,5.5,72163,0.127,0.127,0.278,0.263,0.199,王栎鑫,actor3,冒险,Adventure,
https://www.douban.com/doubanapp/dispatch?uri=/tv/27145039,27145039,黄金瞳,,2/26/2019,56,45,iQIYI,,张鸢盎,The Golden Eyes,制片国家/地区: 中国大陆,汉语普通话,tt9859616,5.5,72163,0.127,0.127,0.278,0.263,0.199,王紫璇,actor2,悬疑,Suspence,
https://www.douban.com/doubanapp/dispatch?uri=/tv/27145039,27145039,黄金瞳,,2/26/2019,56,45,iQIYI,,张鸢盎,The Golden Eyes,制片国家/地区: 中国大陆,汉语普通话,tt9859616,5.5,72163,0.127,0.127,0.278,0.263,0.199,张艺兴,actor1,悬疑,Suspence,
https://www.douban.com/doubanapp/dispatch?uri=/tv/27145039,27145039,黄金瞳,,2/26/2019,56,45,iQIYI,,张鸢盎,The Golden Eyes,制片国家/地区: 中国大陆,汉语普通话,tt9859616,5.5,72163,0.127,0.127,0.278,0.263,0.199,王栎鑫,actor3,悬疑,Suspence,
https://www.douban.com/doubanapp/dispatch?uri=/tv/30488068,30488068,极限挑战 第五季,,5/12/2019,12,120,Tencent Video,VIP,王海龙,极限挑战5 / 极限挑战·长江之行 / Go Fighting Season 5,制片国家/地区: 中国大陆,汉语普通话,tt12350900,4.1,71979,0.033,0.033,0.231,0.31,0.371,张艺兴,actor3,真人秀,reality show(ตัด),reality show(ตัด)
https://www.douban.com/doubanapp/dispatch?uri=/tv/30488068,30488068,极限挑战 第五季,,5/12/2019,12,120,Tencent Video,VIP,王海龙,极限挑战5 / 极限挑战·长江之行 / Go Fighting Season 5,制片国家/地区: 中国大陆,汉语普通话,tt12350900,4.1,71979,0.033,0.033,0.231,0.31,0.371,罗志祥,actor2,真人秀,reality show(ตัด),reality show(ตัด)
https://www.douban.com/doubanapp/dispatch?uri=/tv/30488068,30488068,极限挑战 第五季,,5/12/2019,12,120,Tencent Video,VIP,王海龙,极限挑战5 / 极限挑战·长江之行 / Go Fighting Season 5,制片国家/地区: 中国大陆,汉语普通话,tt12350900,4.1,71979,0.033,0.033,0.231,0.31,0.371,黄磊,actor1,真人秀,reality show(ตัด),reality show(ตัด)
https://www.douban.com/doubanapp/dispatch?uri=/tv/30488068,30488068,极限挑战 第五季,,5/12/2019,12,120,iQIYI,,王海龙,极限挑战5 / 极限挑战·长江之行 / Go Fighting Season 5,制片国家/地区: 中国大陆,汉语普通话,tt12350900,4.1,71979,0.033,0.033,0.231,0.31,0.371,张艺兴,actor3,真人秀,reality show(ตัด),reality show(ตัด)
https://www.douban.com/doubanapp/dispatch?uri=/tv/30488068,30488068,极限挑战 第五季,,5/12/2019,12,120,iQIYI,,王海龙,极限挑战5 / 极限挑战·长江之行 / Go Fighting Season 5,制片国家/地区: 中国大陆,汉语普通话,tt12350900,4.1,71979,0.033,0.033,0.231,0.31,0.371,罗志祥,actor2,真人秀,reality show(ตัด),reality show(ตัด)
https://www.douban.com/doubanapp/dispatch?uri=/tv/30488068,30488068,极限挑战 第五季,,5/12/2019,12,120,iQIYI,,王海龙,极限挑战5 / 极限挑战·长江之行 / Go Fighting Season 5,制片国家/地区: 中国大陆,汉语普通话,tt12350900,4.1,71979,0.033,0.033,0.231,0.31,0.371,黄磊,actor1,真人秀,reality show(ตัด),reality show(ตัด)
https://www.douban.com/doubanapp/dispatch?uri=/tv/30488068,30488068,极限挑战 第五季,,5/12/2019,12,120,Bilibili,Free,王海龙,极限挑战5 / 极限挑战·长江之行 / Go Fighting Season 5,制片国家/地区: 中国大陆,汉语普通话,tt12350900,4.1,71979,0.033,0.033,0.231,0.31,0.371,张艺兴,actor3,真人秀,reality show(ตัด),reality show(ตัด)
https://www.douban.com/doubanapp/dispatch?uri=/tv/30488068,30488068,极限挑战 第五季,,5/12/2019,12,120,Bilibili,Free,王海龙,极限挑战5 / 极限挑战·长江之行 / Go Fighting Season 5,制片国家/地区: 中国大陆,汉语普通话,tt12350900,4.1,71979,0.033,0.033,0.231,0.31,0.371,罗志祥,actor2,真人秀,reality show(ตัด),reality show(ตัด)
https://www.douban.com/doubanapp/dispatch?uri=/tv/30488068,30488068,极限挑战 第五季,,5/12/2019,12,120,Bilibili,Free,王海龙,极限挑战5 / 极限挑战·长江之行 / Go Fighting Season 5,制片国家/地区: 中国大陆,汉语普通话,tt12350900,4.1,71979,0.033,0.033,0.231,0.31,0.371,黄磊,actor1,真人秀,reality show(ตัด),reality show(ตัด)
https://www.douban.com/doubanapp/dispatch?uri=/tv/30183817,30183817,我在未来等你,,9/9/2019,36,48,iQIYI,,谭苗 / 鲁昱晖,谁的青春不迷茫之我在未来等你 / Waiting For You In The Future,制片国家/地区: 中国大陆,汉语普通话,tt11018390,8.3,71001,0.418,0.418,0.166,0.037,0.009,孙千,actor3,剧情,Drama,
https://www.douban.com/doubanapp/dispatch?uri=/tv/30183817,30183817,我在未来等你,,9/9/2019,36,48,iQIYI,,谭苗 / 鲁昱晖,谁的青春不迷茫之我在未来等你 / Waiting For You In The Future,制片国家/地区: 中国大陆,汉语普通话,tt11018390,8.3,71001,0.418,0.418,0.166,0.037,0.009,李光洁,actor1,剧情,Drama,
https://www.douban.com/doubanapp/dispatch?uri=/tv/30183817,30183817,我在未来等你,,9/9/2019,36,48,iQIYI,,谭苗 / 鲁昱晖,谁的青春不迷茫之我在未来等你 / Waiting For You In The Future,制片国家/地区: 中国大陆,汉语普通话,tt11018390,8.3,71001,0.418,0.418,0.166,0.037,0.009,费启鸣,actor2,剧情,Drama,
https://www.douban.com/doubanapp/dispatch?uri=/tv/30464614,30464614,精英律师,,12/20/2019,42,43,Tencent Video,VIP,陈彤 / 文哥,The Gold Medal Lawyer,制片国家/地区: 中国大陆,汉语普通话,tt11172914,5.3,70522,0.068,0.068,0.371,0.271,0.173,蓝盈莹,actor2,剧情,Drama,
https://www.douban.com/doubanapp/dispatch?uri=/tv/30464614,30464614,精英律师,,12/20/2019,42,43,Tencent Video,VIP,陈彤 / 文哥,The Gold Medal Lawyer,制片国家/地区: 中国大陆,汉语普通话,tt11172914,5.3,70522,0.068,0.068,0.371,0.271,0.173,孙淳,actor3,剧情,Drama,
https://www.douban.com/doubanapp/dispatch?uri=/tv/30464614,30464614,精英律师,,12/20/2019,42,43,Tencent Video,VIP,陈彤 / 文哥,The Gold Medal Lawyer,制片国家/地区: 中国大陆,汉语普通话,tt11172914,5.3,70522,0.068,0.068,0.371,0.271,0.173,靳东,actor1,剧情,Drama,
https://www.douban.com/doubanapp/dispatch?uri=/tv/30464614,30464614,精英律师,,12/20/2019,42,43,Tencent Video,VIP,陈彤 / 文哥,The Gold Medal Lawyer,制片国家/地区: 中国大陆,汉语普通话,tt11172914,5.3,70522,0.068,0.068,0.371,0.271,0.173,蓝盈莹,actor2,爱情,Romance,
https://www.douban.com/doubanapp/dispatch?uri=/tv/30464614,30464614,精英律师,,12/20/2019,42,43,Tencent Video,VIP,陈彤 / 文哥,The Gold Medal Lawyer,制片国家/地区: 中国大陆,汉语普通话,tt11172914,5.3,70522,0.068,0.068,0.371,0.271,0.173,孙淳,actor3,爱情,Romance,
https://www.douban.com/doubanapp/dispatch?uri=/tv/30464614,30464614,精英律师,,12/20/2019,42,43,Tencent Video,VIP,陈彤 / 文哥,The Gold Medal Lawyer,制片国家/地区: 中国大陆,汉语普通话,tt11172914,5.3,70522,0.068,0.068,0.371,0.271,0.173,靳东,actor1,爱情,Romance,
https://www.douban.com/doubanapp/dispatch?uri=/tv/30464614,30464614,精英律师,,12/20/2019,42,43,iQIYI,,陈彤 / 文哥,The Gold Medal Lawyer,制片国家/地区: 中国大陆,汉语普通话,tt11172914,5.3,70522,0.068,0.068,0.371,0.271,0.173,蓝盈莹,actor2,剧情,Drama,
https://www.douban.com/doubanapp/dispatch?uri=/tv/30464614,30464614,精英律师,,12/20/2019,42,43,iQIYI,,陈彤 / 文哥,The Gold Medal Lawyer,制片国家/地区: 中国大陆,汉语普通话,tt11172914,5.3,70522,0.068,0.068,0.371,0.271,0.173,孙淳,actor3,剧情,Drama,
https://www.douban.com/doubanapp/dispatch?uri=/tv/30464614,30464614,精英律师,,12/20/2019,42,43,iQIYI,,陈彤 / 文哥,The Gold Medal Lawyer,制片国家/地区: 中国大陆,汉语普通话,tt11172914,5.3,70522,0.068,0.068,0.371,0.271,0.173,靳东,actor1,剧情,Drama,
https://www.douban.com/doubanapp/dispatch?uri=/tv/30464614,30464614,精英律师,,12/20/2019,42,43,iQIYI,,陈彤 / 文哥,The Gold Medal Lawyer,制片国家/地区: 中国大陆,汉语普通话,tt11172914,5.3,70522,0.068,0.068,0.371,0.271,0.173,蓝盈莹,actor2,爱情,Romance,
